id,lan_code,sentence
7190585,eng,Sami did not trust Layla.
10459714,eng,Tom has become absent-minded.
303517,eng,He placed the ladder against the fence.
296037,eng,He tried in vain to open the locked door.
9483208,eng,Did you see anything new?
7474715,eng,They say they want to learn French.
6765628,eng,Tom needs to know that.
7194878,eng,Did Tom ask you to go to Australia with him?
3204946,eng,Tom told Mary his father died when he was thirteen.
5640408,eng,Tom had blisters on his hands.
8071484,eng,I wanted Tom to visit me.
7398439,eng,She says she's getting a divorce.
8999377,eng,The con artist was considered an honest person.
10579516,eng,The mission’s observations will help illuminate two of the biggest cosmic puzzles: dark energy and dark matter.
431048,eng,What's going on in this town?
7408889,eng,They admitted they were famished.
8584621,eng,Tom is unpacking.
4718993,eng,"I'd like some unsweetened tea, please."
6352949,eng,I don't think Tom knows what Mary thinks he should do.
2016580,eng,Do you want me to buy you a drink?
6072141,eng,Sami called Layla slut.
2737512,eng,We met in Xi'an.
6711351,eng,Sami flushed Layla's pictures down the toilet.
7189867,eng,I assumed that you'd wait.
6814328,eng,I'm pretty sure Tom will be on time.
7243409,eng,"Tom is 13, but he still believes in Santa."
7325869,eng,Sami loves the work that I'm doing.
283679,eng,"Whether he agrees or not, we won't change our plans."
9951988,eng,Yanni is not laughing.
6735849,eng,Tom tickled Mary.
3905960,eng,I can deliver that to her.
7752730,eng,"As Tom was about to reply, the door opened, and Mary rushed in."
7035934,eng,"For some reason, it made me happy."
7382579,eng,She wasn't quite herself today.
10596540,eng,Have you got a bike I could borrow?
2700975,eng,I would have been happier wearing a mask.
7137576,eng,Sami is coming over.
3622295,eng,"Child, why are you crying? Tell me."
6620610,eng,You’ve seen too many movies.
9758939,eng,Yanni doesn't want the house.
5380157,eng,He served me coffee.
6145761,eng,It's a crying shame that people don't want to see the problem.
8076753,eng,I'm not up to anything.
1691379,eng,I just got a good idea.
8965566,eng,This kind of partisan skulduggery has no place in a government agency.
4733479,eng,"I read many foreign languages, but I don't speak any."
8181799,eng,Could you give me a piece of paper?
9440619,eng,I'm not sure when he'll be back.
1744831,eng,Mohand is my half brother.
8385752,eng,Tom and Mary were arguing.
7170130,eng,I think that Tom will do great.
5011123,eng,"A Russian told me ""It's hard to understand the Russian soul."""
6582590,eng,Do you have the map?
5736419,eng,There must be a fire nearby.
7510461,eng,Tom told everyone he wanted to move to Boston.
6500209,eng,Tom and Mary assured me that they wouldn't do that again.
6602126,eng,Are there still wolves around here?
8536645,eng,She built the house herself along with the help of a few friends.
4502572,eng,They're terrified of you.
7230384,eng,I don't think Tom knows that he shouldn't be doing that.
6677592,eng,The bells have rung.
7731898,eng,Tom is only three months older than I am.
8998948,eng,We have to take care of that today.
9668799,eng,"Last Monday, I stayed at home and read a book."
10309149,eng,"Ah, its snow!"
6661894,eng,You don't need to give me anything.
287973,eng,It made him uneasy that someone might find out any second what he was hiding.
6226576,eng,Tom is going to have a heart attack if he's not careful.
1095100,eng,Tom couldn't help but be impressed.
1029051,eng,Tom doesn't love Mary anymore.
6508576,eng,This is the hospital where Tom and Mary work.
7144292,eng,Tom tried to keep the plan simple.
2957596,eng,Tom often tells jokes.
1027682,eng,What does Tom see in Mary?
1898064,eng,This time we won.
274070,eng,"Early to bed and early to rise, makes a man healthy, wealthy and wise."
6216608,eng,Sorry for bombarding you with so many questions.
8541548,eng,The cops arrived almost an hour later.
3819827,eng,You and I are never likely to agree on this.
50045,eng,Only ten people showed up for the party.
685819,eng,The last time I called her she told me that she wants to get back to Italy.
9122467,eng,The separatists don't have the spine to confront people face to face.
7511200,eng,Everybody knows that Tom won't really do that.
245933,eng,It's time for children to go to bed.
3171938,eng,I think Tom is courageous.
7396530,eng,He didn't know what he had to do.
3725068,eng,The judge raised his hand to shush Tom.
6040473,eng,That's my favorite flavor.
10457537,eng,Tom is the one who takes the kids to school.
6780535,eng,Tom won't find us.
3204401,eng,Please don't tell Tom what I just told you.
254309,eng,I feel nervous about the result.
7127692,eng,Tom walked briskly down the road.
6898649,eng,"Tom is lying, isn't he?"
8195593,eng,Tom wasn't sure if he was dreaming.
1389907,eng,Are you fucking stupid?
664086,eng,A debtor of my debtor is not a debtor of mine.
7237969,eng,Sami ran to the truck.
2952457,eng,I think I know everything I need to know about this.
1665663,eng,I am meowing like a cat.
6500159,eng,Tom and Mary didn't do that as quickly as they should've.
9053775,eng,I know a simpler way to do it.
7397273,eng,She said she's feeling better now.
6335291,eng,Tom might be through eating by now.
7168708,eng,I think that Tom is interested in doing that.
8803378,eng,Yanni is just in front of us.
3619267,eng,Let me put a fresh bandage on your arm.
1177512,eng,Tom has been busy.
8994378,eng,He deleted his rant because he was worried about being doxxed.
8911031,eng,It happened to Tom.
1112606,eng,"We didn't know how to do it, so we asked for help."
6493149,eng,Tom and Mary wanted John to know that they really didn't want to do that.
7132075,eng,Tom and Mary are available.
4275666,eng,I worry about my future.
7471789,eng,Tom and Mary say they'll never leave early.
9833758,eng,Three Canadians died in the attack.
5839423,eng,"Fadil's twin sister, Dania, has never known a life without him."
2203211,eng,Tom is powerless.
9848965,eng,Have you ever had an occasion to sing in public?
7508289,eng,Tom won't likely find anybody to do that for him.
300415,eng,"He told the truth, otherwise he would have been punished."
6265486,eng,Tom said that Mary has to be more careful.
7386137,eng,He slammed the door on his way out.
7474604,eng,They expressed their disappointment.
6255878,eng,Doing that would probably be fun.
10151933,eng,We didn't wait for our turn.
9701638,eng,"We're all out of grog, Captain."
6253180,eng,I thought I must be seeing things.
8750621,eng,"In all my years as a priest, I have not witnessed a single miracle."
10604993,eng,Did you stay at home on your own?
4017045,eng,What do you suppose this could be?
265319,eng,When one lucky spirit abandons you another picks you up. I just passed an exam for a job.
5736422,eng,There have been no setbacks.
8397457,eng,Tom wasn't the one who blew the balloons up.
3906098,eng,Would you talk to them?
6085142,eng,"Are you a camera? Because every time I look at you, I smile."
54658,eng,Let's stop this fruitless discussion.
6356382,eng,I drink beer every day.
7230276,eng,I don't think that Tom has any idea what Mary has to do tomorrow.
1740930,eng,My parents don't know.
6256993,eng,Tom does take a walk every morning.
2826675,eng,The roses in the flowerbed smell good.
561081,eng,"Christopher Columbus once met Betty, but did NOT get murdered."
2179026,eng,"Nowadays, a single room contains both the toilet and the bathtub."
2309355,eng,She wanted to know what happened.
7130263,eng,Tom and Mary were hoping for some privacy.
729957,eng,It was not clear whether they had done or not.
63803,eng,Carl showed me the gold medal.
1234981,eng,I'd rather die than lose my life!
3151541,eng,Give me a little space.
7196967,eng,I can't believe that you didn't have to do that.
1256701,eng,"Now, said Mr. Wood."
7987495,eng,Sami is a problem.
6494741,eng,Tom and Mary said they thought they'd be able to get home by 2:30.
10233163,eng,Be stricter with him.
478202,eng,The government is promoting the use of domestically made products.
10248428,eng,"She was a brilliant scholar, receiving acclaim far and wide."
10532178,eng,Introduced species are endangering more than 80% of Australia’s threatened species.
5976649,eng,God understands Esperanto too.
6490177,eng,Tom and Mary say they haven't yet done that.
7543169,eng,Tom ate three sandwiches for lunch.
6807370,eng,Sami sent Layla a very poetic text message.
8526725,eng,"She's an expert, isn't she?"
6993579,eng,"The South Korean boy band on Monday reached the number-one position on the Billboard Top 200 music list, with the album “Love Yourself: Tear.”"
5238963,eng,I won't be doing this anymore.
450282,eng,He came to Berlin as a teacher.
2644130,eng,Everyone had their reasons.
7286182,eng,Sami is winking at me.
682066,eng,California was the 31st state admitted to the United States.
10136222,eng,I think that house is a little too small for your family.
265728,eng,"As a young man, he did not know that he was to become famous later on."
9688495,eng,Tom is too sick to go to school today.
8076746,eng,I haven't changed. You have.
806919,eng,Many of them carried guns.
3737694,eng,Why are you tired?
3002009,eng,It sounds to me like you're interested.
10637925,eng,I won't be at home tomorrow evening.
4834912,eng,You should look into that.
2642221,eng,"Come on, Tom, aren't you curious?"
3360631,eng,Tom was intrigued.
9198227,eng,I think this isn't mine.
10123659,eng,I'm considering how to settle the matter.
7517130,eng,I know that Tom isn't a messy person.
3726982,eng,I do pray sometimes.
6338213,eng,I don't think Tom knows very much about Australia.
4015342,eng,Tom ate the salad that Mary made for him.
3200007,eng,Tom told me what he saw.
3424267,eng,Tom never was dependable.
8476618,eng,He's baffled.
6071370,eng,I didn't want to do what Tom asked me to do.
8341516,eng,Tom shot the tiger.
6289419,eng,"Creative people tend to ask the best questions, and therefore they get the best answers."
1799015,eng,Did I forget to write the date?
6352982,eng,Tom wasn't the one who told me about Mary's accident.
9248140,eng,I was busy mashing some potatoes.
4064819,eng,You should have let me warn you when I had the chance.
6340367,eng,I need to get back to Boston as soon as possible.
2645525,eng,Have they said anything?
6382877,eng,I can't even swallow.
2026624,eng,What did Tom want to talk to Mary about?
6663935,eng,We agree with Tom.
6358536,eng,Tom made me wait.
9847418,eng,We weren't able to close the deal.
8994582,eng,We're tired and hungry.
5916438,eng,You should do what Tom is doing.
6264363,eng,I think Tom could teach Mary how to do that.
5257478,eng,This child internalizes his emotions and does not express them.
7732384,eng,Tom is in the middle of a divorce.
7385685,eng,She now lives with her mom.
6343094,eng,Tom really wants to go water skiing again.
2546601,eng,I'm going to need help.
3911802,eng,No one noticed him.
6849017,eng,Let's buy this car.
6272482,eng,Tom told Mary he was doing that.
